Product Name,Shopify URL,Search in Admin,Status,Suggested Tags
"“Yoko Ono” 1980s Carrera Porsche Design Sunglasses","https://azyrspecs.com/products/yoko-ono-1980s-carrera-porsche-design-vintage-sunglasses","https://azyrspecs.com/admin/search?q=%E2%80%9CYoko%20Ono%E2%80%9D%201980s%20Carrera%20Porsche%20Design%20Sunglasses","NEEDS TAGGING","vibe:retro | vibe:modern | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | face_shape:oval | face_shape:heart | face_shape:square"
"“Sex-Rays” 1990s","https://azyrspecs.com/products/flying-saucers-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CSex-Rays%E2%80%9D%201990s","NEEDS TAGGING","style:aviator | vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
"“Slick Rick” 1990s","https://azyrspecs.com/products/slick-rick-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CSlick%20Rick%E2%80%9D%201990s","NEEDS TAGGING","vibe:retro | vibe:modern | lens:rx | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
"“Parallel” 1990s","https://azyrspecs.com/products/parallel-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CParallel%E2%80%9D%201990s","NEEDS TAGGING","style:rectangle | material:acetate | vibe:retro | lens:rx | lens:tinted | face_shape:square | face_shape:heart | face_shape:oval"
"“Speedy” 1990s","https://azyrspecs.com/products/speedy-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CSpeedy%E2%80%9D%201990s","NEEDS TAGGING","vibe:retro | vibe:modern | lens:blue_light | face_shape:oval | face_shape:heart | face_shape:square"
"“Sunset” 2000s","https://azyrspecs.com/products/sunset-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CSunset%E2%80%9D%202000s","NEEDS TAGGING","vibe:modern | face_shape:oval | face_shape:heart | face_shape:square"
""Movie Star" 1990s","https://azyrspecs.com/products/movie-star-1990s","https://azyrspecs.com/admin/search?q=%22Movie%20Star%22%201990s","NEEDS TAGGING","material:wire | material:acetate | vibe:retro | vibe:luxury | lens:tinted | face_shape:oval"
""Cathead 934" 1990s LA Eyeworks Eyeglasses","https://azyrspecs.com/products/cathead-934-1990s-la-eyeworks-vintage-glasses","https://azyrspecs.com/admin/search?q=%22Cathead%20934%22%201990s%20LA%20Eyeworks%20Eyeglasses","NEEDS TAGGING","style:rectangle | vibe:retro | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | face_shape:oval | face_shape:heart | face_shape:square"
"“Chestnut 907” LA Eyeworks Eyeglasses","https://azyrspecs.com/products/chestnut-907-1990s-la-eyeworks-vintage-glasses","https://azyrspecs.com/admin/search?q=%E2%80%9CChestnut%20907%E2%80%9D%20LA%20Eyeworks%20Eyeglasses","NEEDS TAGGING","material:acetate | vibe:retro | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | face_shape:oval | face_shape:heart | face_shape:square"
""Wild Chocolate" Eyeglasses","https://azyrspecs.com/products/wild-chocolate-vintage-eyeglasses","https://azyrspecs.com/admin/search?q=%22Wild%20Chocolate%22%20Eyeglasses","NEEDS TAGGING","vibe:retro | vibe:modern | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | face_shape:oval | face_shape:heart | face_shape:square"
"“Regumba 228M” 1990s L.A. Eyeworks Eyeglasses","https://azyrspecs.com/products/regumba-228m-1990s-l-a-eyeworks-vintage-glasses-round-frame","https://azyrspecs.com/admin/search?q=%E2%80%9CRegumba%20228M%E2%80%9D%201990s%20L.A.%20Eyeworks%20Eyeglasses","NEEDS TAGGING","style:round | vibe:retro | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | face_shape:square | face_shape:heart | face_shape:oval"
"“Echo Park” 1990s L.A. Eyeworks Eyeglasses","https://azyrspecs.com/products/echo-park-600-1990s-la-eyeworks-vintage-glasses","https://azyrspecs.com/admin/search?q=%E2%80%9CEcho%20Park%E2%80%9D%201990s%20L.A.%20Eyeworks%20Eyeglasses","NEEDS TAGGING","style:cat_eye | vibe:retro | vibe:modern | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | face_shape:oval | face_shape:heart | face_shape:square"
""One Pair" 1990s L.A. Eyeworks Eyeglasses","https://azyrspecs.com/products/one-pair-1990s-l-a-eyeworks-vintage-glasses-frame","https://azyrspecs.com/admin/search?q=%22One%20Pair%22%201990s%20L.A.%20Eyeworks%20Eyeglasses","NEEDS TAGGING","style:cat_eye | style:round | style:square | material:acetate | vibe:retro | vibe:modern | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | face_shape:oval | face_shape:heart | face_shape:square"
""Wassily" 1990s Rapp","https://azyrspecs.com/products/wassily-1990s","https://azyrspecs.com/admin/search?q=%22Wassily%22%201990s%20Rapp","NEEDS TAGGING","style:round | material:wire | material:acetate | vibe:retro | vibe:luxury | face_shape:oval | face_shape:heart | face_shape:square"
""War"","https://azyrspecs.com/products/war-1","https://azyrspecs.com/admin/search?q=%22War%22","NEEDS TAGGING","style:round | style:square | vibe:retro | vibe:luxury | face_shape:oval | face_shape:round | face_shape:heart"
""Silverman" 1990s","https://azyrspecs.com/products/silverman-1990s","https://azyrspecs.com/admin/search?q=%22Silverman%22%201990s","NEEDS TAGGING","style:round | style:rectangle | material:wire | material:acetate | vibe:retro | vibe:luxury | face_shape:oval | face_shape:round | face_shape:heart"
"Giorgio Armani 1990s vintage glasses","https://azyrspecs.com/products/giorgio-armani-1990s-vintage-glasses","https://azyrspecs.com/admin/search?q=Giorgio%20Armani%201990s%20vintage%20glasses","NEEDS TAGGING","material:wire | vibe:retro | vibe:luxury | face_shape:oval | face_shape:square | face_shape:heart | face_shape:oval"
""D&G"","https://azyrspecs.com/products/d-g","https://azyrspecs.com/admin/search?q=%22D%26G%22","NEEDS TAGGING","style:rectangle | material:wire | material:acetate | vibe:luxury | face_shape:oval | face_shape:round | face_shape:heart"
"“Andy Boy” 1990s L.A. Eyeworks Reading Glasses","https://azyrspecs.com/products/andy-boy-1990s-l-a-eyeworks","https://azyrspecs.com/admin/search?q=%E2%80%9CAndy%20Boy%E2%80%9D%201990s%20L.A.%20Eyeworks%20Reading%20Glasses","NEEDS TAGGING","style:round | material:acetate | vibe:retro | vibe:modern | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | face_shape:oval"
""Corbu Wheat" 2000s Blake Kuwahara Eyeglasses","https://azyrspecs.com/products/corbu-wheat-2000s-blake-kuwahara-vintage-glasses","https://azyrspecs.com/admin/search?q=%22Corbu%20Wheat%22%202000s%20Blake%20Kuwahara%20Eyeglasses","NEEDS TAGGING","material:acetate | vibe:retro | vibe:luxury | vibe:trendy | vibe:classic | lens:rx | face_shape:square | face_shape:heart | face_shape:oval"
""Metropolis" Marcolin Eyeglasses","https://azyrspecs.com/products/metropolis-marcolin-vintage-glasses","https://azyrspecs.com/admin/search?q=%22Metropolis%22%20Marcolin%20Eyeglasses","NEEDS TAGGING","material:wire | vibe:retro | vibe:modern | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | lens:rx | face_shape:oval"
""Jack" 2000s","https://azyrspecs.com/products/jack","https://azyrspecs.com/admin/search?q=%22Jack%22%202000s","NEEDS TAGGING","style:square | material:acetate | vibe:retro | vibe:luxury | vibe:trendy | vibe:classic | face_shape:oval | face_shape:round | face_shape:heart"
"“Mooch” 1990s L.A. Eyeworks Reading Glasses","https://azyrspecs.com/products/mooch-1990s-l-a-eyeworks-vintage-glasses","https://azyrspecs.com/admin/search?q=%E2%80%9CMooch%E2%80%9D%201990s%20L.A.%20Eyeworks%20Reading%20Glasses","NEEDS TAGGING","style:round | style:rectangle | style:square | vibe:retro | vibe:modern | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | face_shape:oval | face_shape:round | face_shape:heart"
"“Submarine” 2000s ESPRT Sunglasses","https://azyrspecs.com/products/submarine-y2k-esprit-vintage-glasses","https://azyrspecs.com/admin/search?q=%E2%80%9CSubmarine%E2%80%9D%202000s%20ESPRT%20Sunglasses","NEEDS TAGGING","style:rectangle | vibe:retro | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | face_shape:oval | face_shape:heart | face_shape:square"
"“Carla” 2000s Tom Ford Sunglasses","https://azyrspecs.com/products/carla-y2k-tom-ford-vintage-sunglasses","https://azyrspecs.com/admin/search?q=%E2%80%9CCarla%E2%80%9D%202000s%20Tom%20Ford%20Sunglasses","NEEDS TAGGING","vibe:retro | vibe:modern | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Jennifer" y2k","https://azyrspecs.com/products/jennifer-y2k","https://azyrspecs.com/admin/search?q=%22Jennifer%22%20y2k","NEEDS TAGGING","vibe:luxury | lens:polarized | lens:tinted | face_shape:square | face_shape:heart | face_shape:oval"
""Copper" 1980s","https://azyrspecs.com/products/copper-1980s","https://azyrspecs.com/admin/search?q=%22Copper%22%201980s","NEEDS TAGGING","material:wire | vibe:retro | vibe:luxury | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
""Braids" 1980s","https://azyrspecs.com/products/braids-1980s","https://azyrspecs.com/admin/search?q=%22Braids%22%201980s","NEEDS TAGGING","vibe:retro | vibe:luxury | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
""Morpheus" 1980s","https://azyrspecs.com/products/morpheus-1980s","https://azyrspecs.com/admin/search?q=%22Morpheus%22%201980s","NEEDS TAGGING","vibe:retro | vibe:luxury | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
"“Cerveza” 1990s Tattoo/Frost Eyewear Sunglasses","https://azyrspecs.com/products/cerveza-1990s-frost-eyewear-vintage-glasses","https://azyrspecs.com/admin/search?q=%E2%80%9CCerveza%E2%80%9D%201990s%20Tattoo/Frost%20Eyewear%20Sunglasses","NEEDS TAGGING","style:cat_eye | vibe:retro | vibe:luxury | vibe:edgy | vibe:trendy | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Michelango" 1990s","https://azyrspecs.com/products/sporty-spice-1990s-1","https://azyrspecs.com/admin/search?q=%22Michelango%22%201990s","NEEDS TAGGING","vibe:retro | face_shape:square | face_shape:heart | face_shape:oval"
""Italian Summer" 1990s","https://azyrspecs.com/products/italian-summer-1990s","https://azyrspecs.com/admin/search?q=%22Italian%20Summer%22%201990s","NEEDS TAGGING","style:round | material:wire | vibe:retro | vibe:classic | lens:polarized | face_shape:square | face_shape:heart | face_shape:oval"
""Tony the Tiger" 1990s","https://azyrspecs.com/products/tony-the-tiger-1990s","https://azyrspecs.com/admin/search?q=%22Tony%20the%20Tiger%22%201990s","NEEDS TAGGING","style:aviator | vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Groovy, Baby" 1970s","https://azyrspecs.com/products/groovy-baby-1970s","https://azyrspecs.com/admin/search?q=%22Groovy%2C%20Baby%22%201970s","NEEDS TAGGING","style:aviator | material:acetate | vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Playboy Mansion" 1980s","https://azyrspecs.com/products/playboy-mansion-1980s","https://azyrspecs.com/admin/search?q=%22Playboy%20Mansion%22%201980s","NEEDS TAGGING","style:aviator | vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Purple Hues" 1980s Carrera Sunglasses","https://azyrspecs.com/products/purple-hues-1980s-carrera-tortoise-aviator-sunglasses","https://azyrspecs.com/admin/search?q=%22Purple%20Hues%22%201980s%20Carrera%20Sunglasses","NEEDS TAGGING","style:aviator | material:acetate | vibe:retro | vibe:modern | vibe:luxury | vibe:trendy | vibe:classic | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Neo Vision" 1990s","https://azyrspecs.com/products/neo-vision-1990s","https://azyrspecs.com/admin/search?q=%22Neo%20Vision%22%201990s","NEEDS TAGGING","vibe:retro | lens:polarized | face_shape:square | face_shape:heart | face_shape:oval"
""Far Out" 1980s","https://azyrspecs.com/products/far-out-1980s","https://azyrspecs.com/admin/search?q=%22Far%20Out%22%201980s","NEEDS TAGGING","style:round | material:wire | vibe:retro | vibe:edgy | face_shape:square | face_shape:heart | face_shape:oval"
""Barcelona Blues" 1980s","https://azyrspecs.com/products/barcelona-blue-1980s","https://azyrspecs.com/admin/search?q=%22Barcelona%20Blues%22%201980s","NEEDS TAGGING","style:square | material:acetate | vibe:retro | vibe:edgy | lens:tinted | face_shape:oval | face_shape:round | face_shape:heart"
""Rose-colored Vision" y2k","https://azyrspecs.com/products/rose-colored-vision-y2k","https://azyrspecs.com/admin/search?q=%22Rose-colored%20Vision%22%20y2k","NEEDS TAGGING","material:wire | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
"“Gone Fishin’” 1980s","https://azyrspecs.com/products/fisher-1980s","https://azyrspecs.com/admin/search?q=%E2%80%9CGone%20Fishin%E2%80%99%E2%80%9D%201980s","NEEDS TAGGING","material:acetate | vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
""Heavy Hitter" 1980s","https://azyrspecs.com/products/heavy-hitter-1980s","https://azyrspecs.com/admin/search?q=%22Heavy%20Hitter%22%201980s","NEEDS TAGGING","vibe:retro | vibe:classic | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""How Fast?" 1990s","https://azyrspecs.com/products/how-fast-1990s","https://azyrspecs.com/admin/search?q=%22How%20Fast%3F%22%201990s","NEEDS TAGGING","material:wire | vibe:retro | vibe:trendy | lens:polarized | face_shape:square | face_shape:heart | face_shape:oval"
""Femme Fatale" 1990s","https://azyrspecs.com/products/femme-fatale-1990s","https://azyrspecs.com/admin/search?q=%22Femme%20Fatale%22%201990s","NEEDS TAGGING","style:rectangle | vibe:retro | vibe:trendy | face_shape:oval | face_shape:heart | face_shape:square"
""Cool Kid" 1990s","https://azyrspecs.com/products/cool-kid-1990s","https://azyrspecs.com/admin/search?q=%22Cool%20Kid%22%201990s","NEEDS TAGGING","vibe:retro | vibe:trendy | lens:tinted | face_shape:oval | face_shape:square | face_shape:heart | face_shape:oval"
""Azure Vision" 1980s","https://azyrspecs.com/products/azure-vision-1980s","https://azyrspecs.com/admin/search?q=%22Azure%20Vision%22%201980s","NEEDS TAGGING","style:rectangle | vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Neostyle" 1980s","https://azyrspecs.com/products/neostyle-1980s","https://azyrspecs.com/admin/search?q=%22Neostyle%22%201980s","NEEDS TAGGING","material:wire | vibe:retro | face_shape:oval"
""Fiery" 1990s","https://azyrspecs.com/products/fiery-1990s","https://azyrspecs.com/admin/search?q=%22Fiery%22%201990s","NEEDS TAGGING","vibe:retro | vibe:athletic | face_shape:square | face_shape:heart | face_shape:oval"
""French Skier" 1980s","https://azyrspecs.com/products/french-skier-1980s","https://azyrspecs.com/admin/search?q=%22French%20Skier%22%201980s","NEEDS TAGGING","material:acetate | vibe:retro | vibe:classic | vibe:athletic | lens:polarized | face_shape:square | face_shape:heart | face_shape:oval"
"Rare Snap-On Fishing Sunglasses","https://azyrspecs.com/products/rare-snap-on-fishing-vintage-sunglasses","https://azyrspecs.com/admin/search?q=Rare%20Snap-On%20Fishing%20Sunglasses","NEEDS TAGGING","vibe:retro | vibe:trendy | vibe:classic | lens:rx | lens:custom | face_shape:oval | face_shape:heart | face_shape:square"
""Mellow" 1990s","https://azyrspecs.com/products/mellow-1990s","https://azyrspecs.com/admin/search?q=%22Mellow%22%201990s","NEEDS TAGGING","vibe:retro | vibe:athletic | face_shape:square | face_shape:heart | face_shape:oval"
""Red Rose" 1980s","https://azyrspecs.com/products/red-rose-1980s","https://azyrspecs.com/admin/search?q=%22Red%20Rose%22%201980s","NEEDS TAGGING","style:aviator | material:acetate | vibe:retro | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
""Monochromatic" 2000s","https://azyrspecs.com/products/monochromatic-2000s","https://azyrspecs.com/admin/search?q=%22Monochromatic%22%202000s","NEEDS TAGGING","style:round | material:acetate | lens:tinted | face_shape:square | face_shape:heart | face_shape:oval"
""Glossy" 1960s","https://azyrspecs.com/products/glossy-1960s","https://azyrspecs.com/admin/search?q=%22Glossy%22%201960s","NEEDS TAGGING","style:aviator | material:acetate | vibe:retro | vibe:classic | face_shape:square | face_shape:heart | face_shape:oval"
""Checkmate" 1970s","https://azyrspecs.com/products/checkmate-1970s","https://azyrspecs.com/admin/search?q=%22Checkmate%22%201970s","NEEDS TAGGING","vibe:retro | vibe:trendy | face_shape:oval | face_shape:heart | face_shape:square"
""Black/Gold" 1990s","https://azyrspecs.com/products/black-gold-1990s","https://azyrspecs.com/admin/search?q=%22Black/Gold%22%201990s","NEEDS TAGGING","style:round | material:wire | vibe:retro | lens:tinted | face_shape:square | face_shape:heart | face_shape:oval"
""Bendy Blue" 1990s","https://azyrspecs.com/products/bendy-blue-1990s","https://azyrspecs.com/admin/search?q=%22Bendy%20Blue%22%201990s","NEEDS TAGGING","vibe:retro | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
"“Retro Vision” 1960s Sunglasses","https://azyrspecs.com/products/retro-vision-1960s-cool-ray-polaroid-vintage-sunglasses","https://azyrspecs.com/admin/search?q=%E2%80%9CRetro%20Vision%E2%80%9D%201960s%20Sunglasses","NEEDS TAGGING","material:wire | vibe:retro | vibe:luxury | vibe:trendy | face_shape:oval | face_shape:heart | face_shape:square"
""Cotton Candy" 1960s","https://azyrspecs.com/products/cotton-candy-1960s","https://azyrspecs.com/admin/search?q=%22Cotton%20Candy%22%201960s","NEEDS TAGGING","material:acetate | vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
""Transformer" 1990s","https://azyrspecs.com/products/transformer-1990s","https://azyrspecs.com/admin/search?q=%22Transformer%22%201990s","NEEDS TAGGING","material:wire | vibe:retro | vibe:edgy | face_shape:oval | face_shape:heart | face_shape:square"
""Class Act Pilot" 1970s","https://azyrspecs.com/products/class-act-pilot-1970s","https://azyrspecs.com/admin/search?q=%22Class%20Act%20Pilot%22%201970s","NEEDS TAGGING","style:aviator | material:wire | material:acetate | vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
